title,model_details,year,agency,price,monthly_payment,link,image_path
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2015 • יד 2,,"46,000 ₪",,https://www.yad2.co.il://item/9u8u8ych,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010231_20250506193004.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6 Classic אוט׳ 1.6 (114 כ״ס) [2018-2021],2018 • יד 2,,"60,000 ₪",,https://www.yad2.co.il://item/hggsjdcm,https://img.yad2.co.il/Pic/202503/31/1_1/o/y2_1pa_010808_20250331111616.jpeg?w=3840&h=3840&c=9
סובארו אאוטבק,X אוט׳ 2.5 (175 כ״ס) [2015-2016],2016 • יד 3,,"33,000 ₪",,https://www.yad2.co.il://item/ifnq2tus,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010140_20250506182257.jpeg?w=3840&h=3840&c=9
סובארו אאוטבק,X אוט׳ 2.5 (175 כ״ס) [2015-2016],2016 • יד 2,,"55,000 ₪",,https://www.yad2.co.il://item/31afot4a,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010027_20250506174654.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,R אוט׳ סדאן 4 דל 2.0 (150 כ״ס) [2009-2012],2009 • יד 2,,"12,000 ₪",,https://www.yad2.co.il://item/n3zqv0co,https://img.yad2.co.il/Pic/202501/31/1_1/o/y2_1pa_010019_20250131120119.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6 Classic אוט׳ 1.6 (114 כ״ס) [2017-2019],2017 • יד 3,,"52,000 ₪",,https://www.yad2.co.il://item/sdhqvs1x,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1_08879_20250421115713.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0I אוט׳ 2.0 (158 כ״ס),2006 • יד 4,,"19,000 ₪",,https://www.yad2.co.il://item/xcc0wo4s,https://img.yad2.co.il/Pic/202505/06/1_3/o/y2_1pa_010317_20250506153212.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Business אוט׳ 2.0 (150 כ״ס),2010 • יד 4,,"4,500 ₪",,https://www.yad2.co.il://item/3ccfo1f8,https://img.yad2.co.il/Pic/202502/27/1_1/o/y2_1pa_010385_20250227203623.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2016-2018],2016 • יד 3,,"37,000 ₪",,https://www.yad2.co.il://item/2sp3xxdl,https://img.yad2.co.il/Pic/202504/16/1_1/o/y2_1pa_010845_20250416074838.jpeg?w=3840&h=3840&c=9
סובארו אאוטבק,X אוט׳ 2.5 (175 כ״ס) [2015-2016],2015 • יד 2,,"45,000 ₪",,https://www.yad2.co.il://item/jz70o89n,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010158_20250506150903.jpeg?w=3840&h=3840&c=9
סובארו טנדר (בראט),4X2 ידני חד קבינה 1.6 (67 כ״ס),1990 • יד 5,,"26,000 ₪",,https://www.yad2.co.il://item/gl920sup,https://img.yad2.co.il/Pic/202504/20/1_2/o/y2_1pa_010793_20250420162425.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2013 • יד 2,,"21,000 ₪",,https://www.yad2.co.il://item/qla2befn,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1_02711_20250506144511.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0Z אוט׳ 2.0 (150 כ״ס),2017 • יד 1,,"41,000 ₪",,https://www.yad2.co.il://item/3e6nzdts,https://img.yad2.co.il/Pic/202504/26/1_3/o/y2_1_02982_20250426143051.jpeg?w=3840&h=3840&c=9
סובארו טריבקה,5P Limited אוט׳ 3.6 (258 כ״ס),2008 • יד 2,,"22,000 ₪",,https://www.yad2.co.il://item/5ozdfum9,https://img.yad2.co.il/Pic/202505/06/1_3/o/y2_1pa_010984_20250506142846.jpeg?w=3840&h=3840&c=9
סובארו XV,Crosstrek אוט׳ 2.0 (152 כ״ס),2019 • יד 1,,"91,700 ₪",,https://www.yad2.co.il://item/5gvgkah5,https://img.yad2.co.il/Pic/202504/12/1_1/o/y2_1pa_010414_20250412114627.jpeg?w=3840&h=3840&c=9
סובארו אאוטבק,XS אוט׳ 2.5 (175 כ״ס),2015 • יד 2,,"45,000 ₪",,https://www.yad2.co.il://item/fbho53vi,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010660_20250506130059.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ סדאן 4 דל 1.5 (107 כ״ס),2009 • יד 4,,"9,200 ₪",,https://www.yad2.co.il://item/5fds04gs,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1pa_010237_20250421142511.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 R אוט׳ סדאן 4 דל 1.5 (105 כ״ס),2007 • יד 3,,"1,000 ₪",,https://www.yad2.co.il://item/x7ziy8gq,https://img.yad2.co.il/Pic/202503/25/1_1/o/y2_1pa_010935_20250325140038.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0 Eyesight אוט׳ 2.0 (156 כ״ס),2018 • יד 1,,"77,500 ₪",,https://www.yad2.co.il://item/qn8dsnxy,https://img.yad2.co.il/Pic/202503/25/1_1/o/y2_1_01481_20250325113547.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ האצ'בק 5 דל 1.5 (107 כ״ס),2008 • יד 3,,"2,000 ₪",,https://www.yad2.co.il://item/rvr1fsae,https://img.yad2.co.il/Pic/202504/14/1_1/o/y2_1_07764_20250414192950.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,"2,5 I אוט׳ 2.5 (173 כ״ס)",2008 • יד 4,,"15,500 ₪",,https://www.yad2.co.il://item/iciujv68,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010608_20250506122258.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,LX אוט׳ סדאן 4 דל 1.6 (95 כ״ס) [2000-2004],2001 • יד 4,,"2,500 ₪",,https://www.yad2.co.il://item/dijff1fm,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010995_20250506121721.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,R אוט׳ סטיישן / טורר 5 דל 2.0 (165 כ״ס),2007 • יד 1,,"9,000 ₪",,https://www.yad2.co.il://item/tqf93hpq,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010706_20250506120440.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XS אוט׳ 2.0 (150 כ״ס),2008 • יד 2,,"6,000 ₪",,https://www.yad2.co.il://item/5u3cztwp,https://img.yad2.co.il/Pic/202504/09/1_3/o/y2_1pa_010832_20250409151239.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0I אוט׳ 2.0 (150 כ״ס) [2012-2016],2016 • יד 2,,"51,000 ₪",,https://www.yad2.co.il://item/jdrw0v34,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010370_20250506113159.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,1.6 Eyesight אוט׳ 1.6 (114 כ״ס),2014 • יד 3,,"25,000 ₪",,https://www.yad2.co.il://item/8rxmy64v,https://img.yad2.co.il/Pic/202503/23/1_1/o/y2_1pa_010200_20250323131228.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Premium אוט׳ 2.5 (175 כ״ס) [2014-2017],2015 • יד 2,,"21,000 ₪",,https://www.yad2.co.il://item/b2eovukz,https://img.yad2.co.il/Pic/202505/06/1_1/o/y2_1pa_010661_20250506121451.jpeg?w=3840&h=3840&c=9
סובארו לאונה,DL אוט׳ סדאן 4 דל 1.6 (74 כ״ס),1994 • יד 6,,"12,000 ₪",,https://www.yad2.co.il://item/9biw54hb,
סובארו אימפרזה,LX אוט׳ סדאן 4 דל 1.6 (95 כ״ס) [2004-2006],2006 • יד 7,,"6,000 ₪",,https://www.yad2.co.il://item/tjvqxl1n,https://img.yad2.co.il/Pic/202411/22/1_1/o/y2_1_06546_20241122100842.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XS אוט׳ 2.0 (150 כ״ס) [2011-2016],2014 • יד 3,,"3,700 ₪",,https://www.yad2.co.il://item/7i3uv15s,https://img.yad2.co.il/Pic/202502/19/1_3/o/y2_1pa_010264_20250219195840.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 R אוט׳ האצ'בק 5 דל 1.5 (107 כ״ס),2008 • יד 4,,"4,900 ₪",,https://www.yad2.co.il://item/rtay3ubz,
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2015 • יד 3,,"56,000 ₪",,https://www.yad2.co.il://item/70kz1i3e,https://img.yad2.co.il/Pic/202505/02/1_3/o/y2_1pa_010382_20250502171335.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X4 RX אוט׳ האצ'בק 5 דל 2.0 (150 כ״ס),2009 • יד 2,,"5,555 ₪",,https://www.yad2.co.il://item/696t5cez,https://img.yad2.co.il/Pic/202505/04/1_1/o/y2_1pa_010212_20250504124423.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2013 • יד 3,,"41,400 ₪",,https://www.yad2.co.il://item/cu8fr8fl,https://img.yad2.co.il/Pic/202504/18/1_3/o/y2_1pa_010776_20250418190458.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XT אוט׳ 2.0 (240 כ״ס) [2013-2016],2014 • יד 2,,"70,000 ₪",,https://www.yad2.co.il://item/86xv6ggz,https://img.yad2.co.il/Pic/202505/06/1_3/o/y2_1pa_010319_20250506083043.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ סדאן 4 דל 1.5 (107 כ״ס),2010 • יד 3,,"5,000 ₪",,https://www.yad2.co.il://item/ejxzxogr,https://img.yad2.co.il/Pic/202504/28/1_1/o/y2_1pa_010579_20250428080110.jpeg?w=3840&h=3840&c=9
סובארו XV,Classic אוט׳ 2.0 (156 כ״ס),2017 • יד 1,,"56,000 ₪",,https://www.yad2.co.il://item/i69tnvwt,https://img.yad2.co.il/Pic/202503/11/1_1/o/y2_4pa_010871_20250311163737.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס),2008 • יד 2,,"30,000 ₪",,https://www.yad2.co.il://item/n11vfppt,https://img.yad2.co.il/Pic/202504/25/1_3/o/y2_1pa_010405_20250425101932.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Business אוט׳ 2.0 (150 כ״ס),2010 • יד 3,,"25,000 ₪",,https://www.yad2.co.il://item/coicqvld,https://img.yad2.co.il/Pic/202501/10/1_1/o/y2_1pa_010110_20250110214845.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2014 • יד 4,,"38,500 ₪",,https://www.yad2.co.il://item/4u807b63,https://img.yad2.co.il/Pic/202503/14/1_3/o/y2_1_04095_20250314142809.jpeg?w=3840&h=3840&c=9
סובארו XV,Premium אוט׳ 1.6 (114 כ״ס) [2016-2019],2018 • יד 2,,"68,000 ₪",,https://www.yad2.co.il://item/mt5wmf1n,https://img.yad2.co.il/Pic/202504/20/1_1/o/y2_1pa_010790_20250420153212.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XS אוט׳ 2.0 (150 כ״ס) [2011-2016],2011 • יד 3,,"27,100 ₪",,https://www.yad2.co.il://item/r465vg34,https://img.yad2.co.il/Pic/202504/09/1_3/o/y2_1pa_010850_20250409110240.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0Z אוט׳ 2.0 (150 כ״ס),2016 • יד 3,,"76,100 ₪",,https://www.yad2.co.il://item/q1g8w2dn,https://img.yad2.co.il/Pic/202505/05/1_3/o/y2_1pa_010297_20250505224822.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,R אוט׳ סדאן 4 דל 2.0 (165 כ״ס),2007 • יד 1,,"11,000 ₪",,https://www.yad2.co.il://item/gt5nc2yt,https://img.yad2.co.il/Pic/202505/04/1_1/o/y2_1pa_010970_20250504195340.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,Style אוט׳ 1.6 (114 כ״ס),2016 • יד 2,,"29,900 ₪",,https://www.yad2.co.il://item/sgwzqkkq,https://img.yad2.co.il/Pic/202501/10/1_1/o/y2_1pa_010658_20250110135058.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2016 • יד 2,,"55,200 ₪",,https://www.yad2.co.il://item/sdpdmj4b,https://img.yad2.co.il/Pic/202504/30/1_1/o/y2_1pa_010694_20250430211707.jpeg?w=3840&h=3840&c=9
סובארו BRZ,Premium ידני 2.4 (230 כ״ס),2024 • יד 1,,"218,000 ₪",,https://www.yad2.co.il://item/bilpwa5v,https://img.yad2.co.il/Pic/202504/27/1_1/o/y2_1pa_010160_20250427185147.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2015 • יד 2,,"45,000 ₪",,https://www.yad2.co.il://item/y8j9ac9r,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_1pa_010610_20250505203311.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X ידני 2.0 (160 כ״ס),2008 • יד 4,,"26,500 ₪",,https://www.yad2.co.il://item/m49w6g85,https://img.yad2.co.il/Pic/202505/04/1_3/o/y2_1pa_010776_20250504150517.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2013 • יד 2,,"19,500 ₪",,https://www.yad2.co.il://item/pt3qjpmu,https://img.yad2.co.il/Pic/202503/19/1_1/o/y2_1pa_010220_20250319175138.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ סדאן 4 דל 1.5 (107 כ״ס),2011 • יד 2,,"13,000 ₪",,https://www.yad2.co.il://item/6uz9l6lj,https://img.yad2.co.il/Pic/202504/27/1_1/o/y2_1pa_010320_20250427205053.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2014 • יד 2,,"35,000 ₪",,https://www.yad2.co.il://item/ptvolmxu,https://img.yad2.co.il/Pic/202504/27/1_3/o/y2_1pa_010426_20250427150223.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0I אוט׳ 2.0 (150 כ״ס) [2016-2018],2017 • יד 4,,"48,000 ₪",,https://www.yad2.co.il://item/mukaxkpu,https://img.yad2.co.il/Pic/202503/27/1_1/o/y2_1pa_010464_20250327191826.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0I אוט׳ 2.0 (150 כ״ס) [2012-2016],2016 • יד 3,,"3,500 ₪",,https://www.yad2.co.il://item/8jy9z90o,https://img.yad2.co.il/Pic/202503/19/1_1/o/y2_1pa_010054_20250319165149.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 ידני קופה 4 מק 2 דל 1.6 (90 כ״ס),1997 • יד 3,,"6,500 ₪",,https://www.yad2.co.il://item/lhpkw7lp,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_1pa_010535_20250505182316.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,I אוט׳ 1.6 (95 כ״ס),2006 • יד 3,,"4,500 ₪",,https://www.yad2.co.il://item/wqtf9r68,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_1pa_010442_20250505181912.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0Z אוט׳ 2.0 (150 כ״ס),2017 • יד 2,,"72,000 ₪",,https://www.yad2.co.il://item/1yzht80w,https://img.yad2.co.il/Pic/202503/16/1_3/o/y2_1pa_010373_20250316162510.jpeg?w=3840&h=3840&c=9
סובארו XV,Premium אוט׳ 1.6 (114 כ״ס) [2016-2019],2018 • יד 2,,"69,000 ₪",,https://www.yad2.co.il://item/8zvknzsl,https://img.yad2.co.il/Pic/202504/18/1_1/o/y2_1pa_010478_20250418171421.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 R אוט׳ סדאן 4 דל 1.5 (105 כ״ס),2007 • יד 3,,"6,500 ₪",,https://www.yad2.co.il://item/768hz56h,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_1pa_010365_20250505173358.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I ידני 1.6 (114 כ״ס) [2014-2016],2015 • יד 2,,"2,000 ₪",,https://www.yad2.co.il://item/nwo0i3im,https://img.yad2.co.il/Pic/202502/08/1_1/o/y2_1pa_010969_20250208143219.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,Style אוט׳ 1.6 (114 כ״ס),2016 • יד 3,,"24,900 ₪",,https://www.yad2.co.il://item/3w4yga31,https://img.yad2.co.il/Pic/202504/03/1_1/o/y2_1_06666_20250403152933.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0 Eyesight אוט׳ 2.0 (156 כ״ס),2019 • יד 2,,"95,000 ₪",,https://www.yad2.co.il://item/b6eyuryk,https://img.yad2.co.il/Pic/202504/28/1_1/o/y2_1pa_010940_20250428220810.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2015 • יד 2,,"22,000 ₪",,https://www.yad2.co.il://item/l77aqc63,
סובארו אימפרזה,WRX ידני סדאן 4 דל 2.0 (224 כ״ס),2001 • יד 5,,"65,000 ₪",,https://www.yad2.co.il://item/e00hlegv,https://img.yad2.co.il/Pic/202504/28/1_1/o/y2_1_02918_20250428123938.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2016-2018],2016 • יד 2,,"49,800 ₪",,https://www.yad2.co.il://item/7705e238,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_1pa_010967_20250505125924.jpeg?w=3840&h=3840&c=9
סובארו XV,Premium אוט׳ 1.6 (114 כ״ס) [2016-2019],2017 • יד 1,,"63,000 ₪",,https://www.yad2.co.il://item/6p5h5zhw,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_1pa_010561_20250505125603.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,Sport אוט׳ 2.5 (182 כ״ס) [2018-2022],2019 • יד 1,,"8,000 ₪",,https://www.yad2.co.il://item/5lcpt3xp,https://img.yad2.co.il/Pic/202504/07/1_3/o/y2_1pa_010439_20250407115941.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X4 R אוט׳ סטיישן / טורר 5 דל 2.0 (160 כ״ס),2006 • יד 3,,"19,600 ₪",,https://www.yad2.co.il://item/wkrw03d8,https://img.yad2.co.il/Pic/202504/20/1_1/o/y2_1pa_010785_20250420123756.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,Style Plus אוט׳ 1.6 (114 כ״ס),2016 • יד 2,,"28,500 ₪",,https://www.yad2.co.il://item/g8xsxl9g,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_1pa_010308_20250505115552.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.5 (182 כ״ס),2020 • יד 1,,"122,000 ₪",,https://www.yad2.co.il://item/tm9xe2kh,https://img.yad2.co.il/Pic/202502/13/1_3/o/y2_1pa_010817_20250213134038.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,Sport אוט׳ 2.5 (182 כ״ס) [2018-2022],2021 • יד 1,,"140,000 ₪",,https://www.yad2.co.il://item/97098gt4,https://img.yad2.co.il/Pic/202503/06/1_3/o/y2_1_08413_20250306115717.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0 Eyesight אוט׳ 2.0 (156 כ״ס),2018 • יד 2,,"5,000 ₪",,https://www.yad2.co.il://item/qcwxxggx,https://img.yad2.co.il/Pic/202504/26/1_1/o/y2_1pa_010945_20250426165155.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,Sport אוט׳ 2.5 (182 כ״ס) [2018-2022],2021 • יד 2,,"150,000 ₪",,https://www.yad2.co.il://item/zhek72xm,https://img.yad2.co.il/Pic/202505/01/1_3/o/y2_1pa_010090_20250501203125.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RXI אוט׳ האצ'בק 5 דל 1.5 (107 כ״ס),2008 • יד 2,,"7,500 ₪",,https://www.yad2.co.il://item/e2g4dns6,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_1pa_010461_20250505102649.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ האצ'בק 5 דל 1.5 (107 כ״ס),2010 • יד 3,,"9,900 ₪",,https://www.yad2.co.il://item/jxaf81we,https://img.yad2.co.il/Pic/202503/16/1_1/o/y2_1pa_010420_20250316145641.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,LX אוט׳ סדאן 4 דל 1.6 (95 כ״ס) [2004-2006],2006 • יד 4,,"3,500 ₪",,https://www.yad2.co.il://item/kd0odfud,https://img.yad2.co.il/Pic/202504/28/1_1/o/y2_1_07189_20250428083005.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XS אוט׳ 2.0 (150 כ״ס) [2011-2016],2015 • יד 2,,"55,000 ₪",,https://www.yad2.co.il://item/7vqzx091,https://img.yad2.co.il/Pic/202411/05/1_3/o/y2_1pa_010005_20241105173320.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0 Eyesight אוט׳ 2.0 (156 כ״ס),2018 • יד 2,,"78,000 ₪",,https://www.yad2.co.il://item/hhm71fr2,https://img.yad2.co.il/Pic/202505/05/1_1/o/y2_4pa_010417_20250505092500.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,B אוט׳ 2.0 (150 כ״ס),2009 • יד 3,,"18,000 ₪",,https://www.yad2.co.il://item/9peym4dt,https://img.yad2.co.il/Pic/202505/05/1_3/o/y2_1pa_010197_20250505091332.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ האצ'בק 5 דל 1.5 (107 כ״ס),2008 • יד 6,,"9,800 ₪",,https://www.yad2.co.il://item/0ty12jtv,https://img.yad2.co.il/Pic/202411/18/1_1/o/y2_1pa_010062_20241118121600.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2016-2018],2017 • יד 3,,"48,000 ₪",,https://www.yad2.co.il://item/p31e3va7,https://img.yad2.co.il/Pic/202503/24/1_1/o/y2_1pa_010121_20250324113910.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,I אוט׳ 1.6 (95 כ״ס),2006 • יד 4,,"3,500 ₪",,https://www.yad2.co.il://item/emzcoiu7,https://img.yad2.co.il/Pic/202504/23/1_1/o/y2_1pa_010813_20250423164404.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6 Tokyo אוט׳ 1.6 (114 כ״ס),2015 • יד 2,,"42,500 ₪",,https://www.yad2.co.il://item/e48zmeiz,https://img.yad2.co.il/Pic/202504/20/1_1/o/y2_1pa_010220_20250420215018.jpeg?w=3840&h=3840&c=9
סובארו XV,Crosstyle אוט׳ 2.0 (152 כ״ס),2022 • יד 1,,"114,000 ₪",,https://www.yad2.co.il://item/5aokgdhc,https://img.yad2.co.il/Pic/202505/02/1_1/o/y2_1_07331_20250502085225.jpeg?w=3840&h=3840&c=9
סובארו אבולטיס/אסנט,Luxury אוט׳ 2.4 (260 כ״ס),2023 • יד 2,,"220,000 ₪",,https://www.yad2.co.il://item/ehju53tv,https://img.yad2.co.il/Pic/202504/23/1_3/o/y2_1pa_010139_20250423181151.jpeg?w=3840&h=3840&c=9
סובארו לאונה,DL ידני סטיישן / טורר 5 דל 1.6 (95 כ״ס),1990 • יד 2,,"22,000 ₪",,https://www.yad2.co.il://item/2guffc5p,https://img.yad2.co.il/Pic/202505/04/1_1/o/y2_1pa_010232_20250504193938.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6 Classic אוט׳ 1.6 (114 כ״ס) [2017-2019],2018 • יד 3,,"52,000 ₪",,https://www.yad2.co.il://item/qk8f2h62,https://img.yad2.co.il/Pic/202504/22/1_1/o/y2_4pa_010651_20250422141422.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RXI אוט׳ האצ'בק 5 דל 1.5 (107 כ״ס),2008 • יד 2,,"10,000 ₪",,https://www.yad2.co.il://item/b8orwlqh,https://img.yad2.co.il/Pic/202504/28/1_1/o/y2_1pa_010851_20250428172559.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,LX אוט׳ סדאן 4 דל 1.6 (95 כ״ס) [2004-2006],2006 • יד 2,,"5,000 ₪",,https://www.yad2.co.il://item/i5hm7d0t,https://img.yad2.co.il/Pic/202505/04/1_1/o/y2_1pa_010444_20250504175824.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0I אוט׳ 2.0 (158 כ״ס),2007 • יד 2,,"21,000 ₪",,https://www.yad2.co.il://item/qza1ee3c,https://img.yad2.co.il/Pic/202503/25/1_3/o/y2_1pa_010871_20250325212120.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2013 • יד 3,,"15,500 ₪",,https://www.yad2.co.il://item/i24t8x23,https://img.yad2.co.il/Pic/202505/04/1_1/o/y2_1pa_010176_20250504170426.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X4 R אוט׳ סדאן 4 דל 2.0 (160 כ״ס),2007 • יד 2,,"16,000 ₪",,https://www.yad2.co.il://item/9ytyoaf4,https://img.yad2.co.il/Pic/202503/20/1_1/o/y2_1pa_010807_20250320195327.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,20I אוט׳ סדאן 4 דל 2.0 (137 כ״ס),2005 • יד 5,,"3,500 ₪",,https://www.yad2.co.il://item/7ujef1il,
סובארו פורסטר,Z אוט׳ 2.5 (182 כ״ס),2021 • יד 1,,"129,000 ₪",,https://www.yad2.co.il://item/xyrpi3za,https://img.yad2.co.il/Pic/202505/04/1_3/o/y2_1pa_010077_20250504150022.jpeg?w=3840&h=3840&c=9
סובארו קרוסטרק,Luxury אוט׳ 2.0 (152 כ״ס),2024 • יד 1,,"151,500 ₪",,https://www.yad2.co.il://item/ehdhn0h5,https://img.yad2.co.il/Pic/202504/29/1_3/o/y2_1pa_010712_20250429163338.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0 Eyesight אוט׳ 2.0 (156 כ״ס),2019 • יד 2,,"8,400 ₪",,https://www.yad2.co.il://item/ni5wuxds,https://img.yad2.co.il/Pic/202503/26/1_1/o/y2_1pa_010664_20250326215010.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2015 • יד 1,,"62,000 ₪",,https://www.yad2.co.il://item/gg8vdmbi,https://img.yad2.co.il/Pic/202505/02/1_3/o/y2_1pa_010959_20250502104631.jpeg?w=3840&h=3840&c=9
סובארו XV,Premium אוט׳ 2.0 (150 כ״ס) [2012-2016],2014 • יד 2,,"46,000 ₪",,https://www.yad2.co.il://item/s7wunqlc,https://img.yad2.co.il/Pic/202504/28/1_1/o/y2_1pa_010832_20250428100820.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2014 • יד 2,,"40,000 ₪",,https://www.yad2.co.il://item/a41k6bo8,https://img.yad2.co.il/Pic/202503/31/1_3/o/y2_1_06841_20250331195914.jpeg?w=3840&h=3840&c=9
