product_id,seller_id,title,current_price,was_price,location,image_url,product_url,tags,first_seen_date,last_seen_date,closing_date
7738941177916,6883971268668,שעון galaxy fit3,₪200,₪250,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010366_20240805221406_large.jpg?v=1722885257,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-galaxy-fit3-2,,2025-05-20,2025-05-25,
7749837520956,6872079073340,apple watch,₪900,,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010482_20250511180322_large.jpg?v=1746975820,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-watch-172,,2025-05-20,2025-05-25,
7755571724348,6916395663420,samsung galaxy watch 6 classic,₪650,₪700,ריינה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010894_20240816015528_large.jpg?v=1723762582,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/samsung-galaxy-watch-6-classic-9,,2025-05-20,2025-05-25,
7760879714364,6647692296252,שעון חכם kidi,₪350,,קרית ביאליק,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010238_20240820102305_large.jpg?v=1724138640,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-kidi,,2025-05-20,2025-05-25,
7762656329788,6881591623740,שעון חכם,₪350,₪450,הרצליה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010542_20240821183827_large.jpg?v=1724254909,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-259,,2025-05-20,2025-05-25,
7770818379836,6937298862140,צמיד חכם,₪250,,קרית מוצקין,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010767_20240828105314_large.jpg?v=1724831649,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/צמיד-חכם-5,,2025-05-20,2025-05-25,
7781930172476,6901455061052,שעון חכם,₪300,₪400,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010053_20240906125147_large.jpg?v=1725616374,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-אפל-ווטש-15,,2025-05-20,2025-05-25,
7783811383356,6873379995708,TicWatch Pro 3 Ultra GPS,₪450,₪500,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010834_20240908205817_large.jpg?v=1725818358,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/ticwatch-pro-3-ultra-gps,,2025-05-20,2025-05-25,
7784438333500,6842973618236,שעון חכם,₪380,₪410,עפולה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010247_20240909093434_large.jpg?v=1725863697,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-293,,2025-05-20,2025-05-25,
7786767319100,6949853888572,שעון Galaxy Watch 7 44mm חדש,₪849,,גבעת זאב,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010502_20250505101431_large.jpg?v=1746429285,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/galaxy-watch-7-44mm-lte-שעון,,2025-05-20,2025-05-25,
7790195179580,6810708770876,שעון יד,₪450,₪650,טירת כרמל,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010460_20240914175742_large.jpg?v=1726325876,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-יד-230,,2025-05-20,2025-05-25,
7790200127548,6810708770876,שעון,"₪2,000",,טירת כרמל,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010305_20240914180824_large.jpg?v=1726326515,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-417,,2025-05-20,2025-05-25,
7790575910972,6925028261948,Garmin Venu 2 Plus,"₪1,500",,רעננה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010818_20240915083133_large.jpg?v=1726378369,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/garmin-venu-2-plus-5,,2025-05-20,2025-05-25,
7792221388860,6903627120700,שעון חכם,₪590,₪620,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010611_20240917101036_large.jpg?v=1726557049,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-304,,2025-05-20,2025-05-25,
7797108441148,6670465368124,שעון חכם,₪400,,,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010087_20240921094107_large.jpg?v=1726900931,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-312,,2025-05-20,2025-05-25,
7797108801596,6670465368124,שעון חכם,₪250,,,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010148_20240921094451_large.jpg?v=1726901118,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-313,,2025-05-20,2025-05-25,
